,ID,OwnerID,Date,Text
33,31299,-58804998,1422893520,есть ли у кого-нибудь книжки лабораторные работы по химии 1 курс.
34,31298,-58804998,1422893514,"Ребят, появился такой вопрос. Если я потеряла временную регистрацию, что делать? Идти к коменде за новой или какие то другие варианты есть?"
35,31283,-58804998,1422820744,"Если иметь с выше 90% посещаемости, все лекции по предметам и хоть немного разбираться в них, то возможно получить зачет?"
36,31277,-58804998,1422798792,Как посмотреть свой рейтинг МТО?
37,31275,-58804998,1422789772,Футбол на фрезере начался?
38,31265,-58804998,1422734311,"Куда делся такой симпотичный парень с первого курса, итс, Высокий брюнет с осветленными волосами?? Очень давно его не видела уже"
39,31262,-58804998,1422723057,"8 общага, есть у кого термопаста?"
40,31261,-58804998,1422723049,Скиньте сайт МТО
41,31245,-58804998,1422650873,"товарищи приматы, у кого-нибудь осталась семинарская тетрадь по Теории конечных автоматов Карасева? возьму в аренду на неделю за небольшое сладкое вознаграждение. не анонимно"
42,31244,-58804998,1422650861,ОБЩАГА 3 . Есть у кого стиральный порошок ?)))
43,31214,-58804998,1422556123,"Не могу сдать один экзамен, зачёты и все остальные экзамены сданы в срок и за семестр только десять дней пропущено. меня когда отчислят?"
44,31213,-58804998,1422556114,
45,31208,-58804998,1422550086,Есть новости на счет стиралок в 8`ой общаге? Ими уже можно пользоваться?
46,31199,-58804998,1422528720,"народ, кто-нибудь идет 20го февраля на концерт Eluveitie? Если да, отпишитесь тут:3"
47,31185,-58804998,1422474421,"Какого числа начинаются занятия, и до какого числа официально зимняя сессия?"
48,31184,-58804998,1422474407,До какого числа следует оплатить учебу за грядущий семестр? Анон
49,31181,-58804998,1422474385,"Денис К из 613, скинь ссылку вк на соседа, оооочень надо!!!!!!!!! админ, опубликуй пожалуйст"
50,31180,-58804998,1422474360,"Где находится библиотека? А то писали, что на Фрезер вроде теперь"
51,31175,-58804998,1422464484,"Приветик!)ребята, кто продает холодильник?)3 общ. \nне анон"
52,31174,-58804998,1422464457,"Когда Феофанов принимает долги?Вчера узнавал, никакой инфы нет."
53,31173,-58804998,1422464449,"Потерян студенческий билет \nВозможно, я выронил его в университете\nЕсли кто найдет, пожалуйста отпишитесь\nНе анонимно"
54,31133,-58804998,1422391020,"Кто может помочь с таблицей истинности? Как её составлять? Где можно подробно всё прочитать на понятном, человеческом языке? Может сами составите с пошаговым объяснением? Лекционные тетради и гугл не предлагать. Вот пример задания:"
55,31132,-58804998,1422391001,"Кто может подсказать, в каких числах выходит приказ об отчислении студентов с 1 курса за не сданную зимнюю сессию?"
56,31099,-58804998,1422382093,"Ахтунг!!! 8 общага, 5 этаж, щас готовил на кухне, когда подошел к плите, из-под неё выбежала мышка!! и убежала в сторону трубы! НУ ЭТО УЖЕ ПИЗ*Ц ТОВАРИЩИ!!! Пофиг на тараканов ну МЫШИ-это ......"
57,31098,-58804998,1422382085,"Ребят, кто знает, где подработать можно на время каникул, неофициально. Анон плиз"
58,31077,-58804998,1422356072,"Ребятки, а у кого-нибудь есть экзаменационные листы?"
59,31076,-58804998,1422356058,"Опубликуйте пожалуйста. В Станкине преподаватели требуют денег за экзамены? Были ли у кого-нибудь такие случаи? Просто я из другого города хочу поступать к вам, но меня нагрузили всей этой коррупцией, поэтому я не знаю. расскажите об этом пожалуйста! пишите сюда http:\/\/vk.com\/ven1997"
60,31066,-58804998,1422298217,"киньте ссылки вк на тех, кто живет в 613 в 8 общаге).спасибо."
61,31046,-58804998,1422275089,Возможно ли как-то поменять старосту?Куда обращаться?Нашей многие в группе недовольны!
62,31044,-58804998,1422275033,где лучше всего работать в станикне?
63,31034,-58804998,1422269815,2 новые стиралки в 8 общаге подключили и вроде они будут бесплатные
64,31033,-58804998,1422269806,есть желающие из 8 в 2 или в 3 переехать? или же из 3 в 2
65,31032,-58804998,1422269798,Стипендия пришла кому-нибудь? Анон
66,31014,-58804998,1422197382,Что со стиралками во второй общаге? И когда они начнут работать?
67,31008,-58804998,1422183399,"Ребят, никто экзаменационные билеты по архитектуре эвм (саркисова) не фоткал? Если есть, киньте пожалуйста"
68,31006,-58804998,1422183308,"где взять модульный журнал, хочу проверить свой рейтинг"
69,30998,-58804998,1422143046,"Ребятки, а если пересдача экзамена, допуск нужен?"
70,30997,-58804998,1422143036,Всех с Днем студента дорогие Станкиновцы* Маруся)
71,30974,-58804998,1422129032,"Если все экзамены и зачеты сданы во время , то будет ли стипендия?"
72,30973,-58804998,1422129015,Когда уже придет долгожданная январская стипендия?
73,30972,-58804998,1422129006,"кто учился у Рязанова на первом курсе? может у кого остались варианты экзаменационные для 1 семестра? вообще как у него на пересдаче, так же сложно?"
74,30971,-58804998,1422128993,"Помогите с кусочком 2я общага, плз)"
75,30970,-58804998,1422128174,"Кто знает даты и время досдач модулей у Елькина? Очень нужно.\nАнонимно, ибо стыдно.😣"
76,30956,-58804998,1422110109,"Товарищи,стипендия пришла ???"
77,30947,-58804998,1422102998,"Пользуясь случаем, хочу передать привет всем тем, кто ставит экзамены в субботу на 8:30."
78,30946,-58804998,1422102980,"Если усториться на работу, то студенческую стипендию отменят?"
79,30926,-58804998,1422058088,"Если завалил хотя бы один экзамен, больше никогда не видать стипендии?"
80,30916,-58804998,1422039768,Пересдать экзамен в феврале можно только на 25?
81,30892,-58804998,1422002487,"Поступил для того, чтобы ещё несколько раз увидеть одну девушку. Потрясающе. Я идиот."
82,30882,-58804998,1421953183,Есть ли у кого нибудь полный список вопросов по динамике для мто? если есть то скиньте пожалуйста.
83,30878,-58804998,1421950569,"это правда, что в любом случае не дадут допуск на последний экзамен, если нету одного зачёта? анон"
84,30869,-58804998,1421942652,"Котят, попросили написать бумажку в деканате, до какого я закрою свои долги. Можете кинуть образец? Какие даты я могу указать там? только февральские? или можно на март залезть, если не уверена, что февраля хватит? >__<"
85,30868,-58804998,1421942629,Когда уже на сайте будет расписание на второй семестр?
86,30858,-58804998,1421938429,"Ты сидела сегодня утром(примерно 9-10 часов) на экзамене по матану в 357ж справа на последнем ряду в белой кофте. Вроде фэм \nСначала я подумал что ты странная,  так как похожа на стифлера(тот что трахмейстер) из американского пирога, но потом я присмотрелся и ты оказалась достаточно милой \nАнон"
87,30857,-58804998,1421938416,Как принимает Соломахо? Анон
88,30856,-58804998,1421938408,"Ребят, ни у кого случаем не завалялся переходник для флешки MicroSD чтоб в ставить в картридер ноута?  8 общага. \nМожно не анон"
89,30845,-58804998,1421925429,Есть у кого-нибудь образец заявления на проживание в общежитии супруги на имя Золотарева??Анон
90,30841,-58804998,1421923076,"Ребят,военный стол не отправил справку в военкомат для подтверждения отсрочки(она вроде как до 1 октября должна предоставляется.не загребут в армию теперь?"
91,30822,-58804998,1421920894,Кто-нибудь переводился в Станкин из другого универа? На сколько это реально и с какими сложностями столкнулись?
92,30821,-58804998,1421920886,Где можно приобрести оригинальные наушники и зарядку для iPhone 5? Может какой нибудь AppStore недалеко от центра есть?
93,30799,-58804998,1421871649,Шарц и Ильин любят валить? Или хотя б 25 поставят?
94,30797,-58804998,1421871637,"Есть у кого-нибудь билеты к экзамену? препод-ль Свирина, скиньте плз"
95,30796,-58804998,1421871620,"Что сделают, если узнают о фальшивой мед справке? Проверяют ли их деканаты?"
96,30795,-58804998,1421871606,Как принимает долги Борисенко?
97,30794,-58804998,1421871551,"Есть у кого-ниубудь билеты к экзамену, 1 курс итс Бармина? Поделитесь, пожалуйста"
98,30793,-58804998,1421871541,Нашла социальную карту на имя Беликова Анна Сертеевна.как можно ее найти?
99,30792,-58804998,1421871527,"Ребята, которые сегодня ездили на съемки к мгу и в пг, вы отличные! Здорово, что вы такие дружелюбные, удачи вам:)"
0,30780,-58804998,1421863204,"Всем привет! Кто живет в 8 общаге, скажите пожалуйста, возможно ли как-то договориться с комендой, чтобы не подселяла соседа третьего? Год назад отселились с просьбой переселить в двушку, переселили, якобы в двушку, однако в этом семестре подселили прямо \""по факту\"
1,30771,-58804998,1421858491,"Господа итс-ники, подскажите пожалуйста, можно ли за 25к собрать комп, чтобы хотя бы на средних тянул последние игры? Монитор и другая периферия уже есть"
2,30757,-58804998,1421849289,8 общага.\nКто-нибудь знает по поводу машинки стиральной?\nКогда будет работать и будет ли вообще работать?
3,30734,-58804998,1421829715,никто не хочет составить компанию одинокой девушке и прогуляться по ночной Москве?!(анон)
4,30733,-58804998,1421829674,"Ребят 1 курс ИТС, кто сдавал физику у Никифорова, киньте пожалуйста условия задач которые у вас были. И вообще расскажите вы их решали так же как и на семинарах с дифференциалами, или по старинке?)"
5,30723,-58804998,1421789797,"Романтический разговор физиков:  \""Ты вызываешь в моём сердце всего лишь броуновское движение, а не диффузию, мы не созданы друг для друга\"".(Анонимно)"
6,30713,-58804998,1421779334,есть желающий из 8 пойти во 2 или в 3 общагу?
7,30710,-58804998,1421775716,Как принимает историю Свирина?
8,30699,-58804998,1421765124,Как принимает Бармина ?
9,30691,-58804998,1421754933,"Как принимает никифоров , можно списать?"
10,30690,-58804998,1421754912,"кто-нибудь в курсе, когда починят стиралку?"
11,30688,-58804998,1421754634,когда стипендия за январь? не видел кто-нибудь объявление у бухгалтерии?
12,30682,-58804998,1421746390,Ты сегодня утром когда выходила с института хотела 100 грамм выпить.  ))))) Пошла в 3 общагу. Одета была в чёрном.  Очень красивая. Отзовись! !!!
13,30681,-58804998,1421746381,"У кого есть вопросы по матану, 1 семестр, МТО. Препод - Козловская"
14,30680,-58804998,1421746338,Какие нормальные люди будут с утра сверлить стены и стучать по батареям?!\nДа что б вам по голове так постучали...\n(8 общага)
15,30671,-58804998,1421709528,За сегодня чтото много сообщения про матан. Я тоже его сдаю. Да я волнуюсь. Но я сделаю все чтобы его сдать. Сделайте и вы так. Соберитесь и сдайте
16,30657,-58804998,1421696948,Ребят) Кто сдавал экзамен по физике Ошурко?) сложно\/изи?)
17,30656,-58804998,1421696940,"Завтра матан, а я нихера не знаю, если не сдам, то нажрусь в маке, кфс и в спб"
18,30655,-58804998,1421696912,"Есть ли у кого экзаменационные варианты по матану 3 семестр, МТО?"
19,30654,-58804998,1421696894,"Ребят, расскажите, как принимает экзамен по электротехнике Аверцев Вадим Иванович? Что там будет? 2 курс."
20,30653,-58804998,1421696882,"Ребят, у кого-нибудь есть билеты к экзамену по матану 1 курс Петросян? Киньте плииз."
21,30652,-58804998,1421696870,"Скажите, а на пересдаче у Рязанова Д. Ю. такой же жесткач? Или может чуть полегче?"
22,30644,-58804998,1421682733,Каникулы у нас по какое число?
23,30619,-58804998,1421663030,Анонимно) Завтра экзамен! Готовилась но ппц как боюсь сдавать...а все потому что это матан.
24,30618,-58804998,1421663015,Есть кто нить из эдб -13-04?\nАнон.
25,30610,-58804998,1421643616,"Кто знает физику в 3 общаге? Нужно решить и объяснить 2 несложные задачи, хелп)"
26,30609,-58804998,1421643604,"Если у меня недопуск к 3 экзаменам(из-за курсовой и зачета по одному предмету),могут выгнать или дадут пересдать?Остальные модули и зачеты кроме того предмета сданы.итс"
27,30594,-58804998,1421619459,"Есть ли у кого экзаменационные варианты по матану 3 семестр, МТО?"
28,30584,-58804998,1421603719,как списать у Пустошной?
29,30583,-58804998,1421603711,"народ,у кого во 2 общаге есть шнур 3.5 на 2 тюльпана?"
30,30572,-58804998,1421592732,Первый курс. Ни у кого нет лабораторных по информатике? 2 и 3?
31,30567,-58804998,1421581980,Когда стипуха январская придет?
32,30564,-58804998,1421575726,Где и когда поймать в универе Васильеву Татьяну Викторовну?
33,30559,-58804998,1421573610,"Народ, а кто живёт, в 8-й общаге в 508-й комнате???"
34,30558,-58804998,1421573600,"Збс!2часа ночи, а вот чо б не попускать  салют?!"
35,30538,-58804998,1421513303,"Народ, всем привет, я будущий абитуриент.Зашел на сайт, посмотрел цены и честно говоря в недоумении. На экономику и менеджмент цены большие, а на управление персоналом всего 70 тыс, с чем это связано?И как вообще учится на управлении персоналом? Было бы интересно послушать самих студентов)Добра вам!"
36,30537,-58804998,1421513284,"Очень клевый мальчик с 1 курса Никита Соловьев! Боюсь к нему подкатить, кто-нибудь может помочь познакомиться?)))"
37,30534,-58804998,1421491260,"Ребят, когда у Петросян консультации экзаменов? желательно до 22-ого числа"
38,30502,-58804998,1421431885,Может нужен кому сосед в 8 общагу? :c\nаноним
39,30501,-58804998,1421431877,У Карповой Е.Е. реально на экзамене списать?  и как вообще принимает?
40,30499,-58804998,1421431868,Найдена социальная карта\nНа имя:\nБеспалов Михаил Сергеевич
41,30498,-58804998,1421431860,как забелин принимает экз?
42,30497,-58804998,1421431854,"[6]Килфиш\nЗаметил в комментариях упоминание об Килфише - отвратительное место. Мало того, что димедрола в напитках больше, чем спирта, так еще и народ там гоповатый, да и обстановка ни к черту. В Москве есть куча замечательных баров - называть не буду, так как за рекламу мне никто не платит. Если нет денег, подкопите и отдохните в хороших условиях, а не в бомжатском Килфише или Кружке. Ребята в комментариях к [5] посоветовали не плохие места, так что давайте забьем на подготовку к экзаменам и сгоняем пропустить один, два, три ... в общем как пойдет :)\nНу а ЗОЖникам, остается сопровождать своих пьющих друзей, чтобы потом развести всех по домам :P"
43,30496,-58804998,1421431826,"Народ, а где ещё автоматы для продления СКС есть? А то на савёлке все дохлые. \nКассы не предлагать."
44,30470,-58804998,1421410665,"Понравилась молодая преподша с Сетей ЭВМ. Виктория кажется, но черт, между нами лет 5, не меньше(( жизнь.. боль"
45,30469,-58804998,1421410644,"Экзамен по математике у Рязанова Д. Он семинары не вел у нашей группы, только лекции. Скажите, у него на экзамене можно списать и остаться незамеченным?"
46,30468,-58804998,1421410630,Как принимает экзамен Васильева?
47,30467,-58804998,1421410616,"ребяяят, помогите ,пожалуйста!(( У кого-нибудь есть ответы на билеты по физике ? вообще не врубаюсь как решать задачи (( 40 билетов мать их((( препод-Ошурко ;(( помогите кто чем может"
48,30466,-58804998,1421410577,"Ребята, а как выглядит билет по электротехнике? Есть ли там задача, сколько там теоретических вопросов?"
49,30464,-58804998,1421410561,Как прмнимает экзамен Яновская ?
50,30463,-58804998,1421410535,"Зловониума там увольняют из Станкина? Он, говорят, до того разошелся, что деканат начал отменять его оценки. Хаха."
51,30461,-58804998,1421410460,"Ребят, у кого на 1 курсе с ИТС есть программирование? Откликнитесь, пожалуйста, очень важно!!!!"
52,30453,-58804998,1421399675,Как принимает экзамен Магазеев М.Г.? Анонимно
53,30446,-58804998,1421388264,"Теперь кроме историй будут ещё и стихи....(анон)\n\nстрах,утро,сессия,экзамен\nбыссмысленно искать ответ\nмой сапромат давно провален\nстепендии давно уж нет\n\nсеместр не начать с начала\nно знаю что без перемен\nответ лежит на дне стакана\nя на экзамен клал свой хр*н."
54,30445,-58804998,1421388255,"Увидел сегодня девушку понравилась, она была в синем платье, с подругой. Сдавала сегодня химию около шести вечера.\nЕё фамилия кажется \""Ворохина\"
55,30444,-58804998,1421388246,У Васехиной как проходит экзамен? Списать реально?
56,30443,-58804998,1421388242,"***а, я могу хоть раз спокойно посрать в 8-й общаге и не провоняться сигаретами?!"
57,30442,-58804998,1421388230,"Экзамен по управлением качествам в современном производстве, преподавателя зовет Феоктистова Л. В. \nКак она принимает??? \nМожно ли у нее списать???"
58,30434,-58804998,1421361908,"[5]Опрос.\nНе редко хожу в бары. Просадить свою скромную стипендию, считаю делом долга. К сожалению, всё в большем количестве барах, безбожно разбавляют алкоголь всяким дерьмом, но что поделать, ходить то нужно. Среди вас есть любители барных стоек? Уверен, что есть) Мне интересно, какой из критериев для вас более значим при выборе бара."
59,30417,-58804998,1421336479,У Ивановой реально скатать на экзамене ?
60,30416,-58804998,1421336416,"Товарищи,братья!!есть такой человек где-нибудь в третьей общаге, чтобы хотел перебраться во вторую? это возможно же?"
61,30371,-58804998,1421269761,"[4] Никогда не проигрываю девчонкам! \nЖила девица в нашей общаге - Непотеюшка. Девушка постоянно открывала окно в коридоре. Самое ужасное - это когда она просыпалась раньше тебя. И вот ты со стиснутыми зубами закрываешь настежь распахнутое окно, идешь под душ в надежде, что когда будешь возвращаться, в коридоре хоть чуть-чуть да потеплеет. Но нет, Непотеюшка такого не допустит! Она вновь своими бесчувственными к холоду руками открывает окно, и наслаждаясь ледяными ветрами, уходит к себе в комнату. Ее любовь к холоду всегда побеждала мое стремление держать окно закрытым. Вот так вот я раз за разом проигрывал какой то девчонке. \nДо завтра, господа :)"
62,30370,-58804998,1421269711,может кто идет в апреле на System of a Down?
63,30369,-58804998,1421269694,"Учусь на 5 курсе, хотелось бы узнать будет ли преддипломная практика, и приблизительно когда? Никакои инфы на кафедре нету, тишина полнеишая. И правда, что пар вообще не будет, только консультации у научников?"
64,30368,-58804998,1421269675,"Ребята, кто помнит, какой крайний срок оплаты общежития? до конца января?"
65,30367,-58804998,1421269645,Что случилось со стиралкой в 8 общаге?=((((((
66,30365,-58804998,1421269286,"Никто не фотографировал случайно билеты по начерту?Будьте добры,поделитесь,если есть."
67,30359,-58804998,1421261071,"Ребята, какой крайний срок оплаты общежития за 2-е полугодие? (анонимно)"
68,30354,-58804998,1421257655,"Ребят,скиньте пожалуйста у кого есть билеты экзамена по алгебре и геометрии (Елькин)может кто фоткал,1 курс"
69,30353,-58804998,1421257614,"Ребят, кто сдавал инж.граф. Головой, в экз.билете теория+2задачи или 3 задачи ?"
70,30344,-58804998,1421242386,Есть ли у кого вопросы по ТПМП в хорошей качестве? Рукописные вопросы не разобрать...
71,30338,-58804998,1421227504,"Кто-нибудь знает ,как принимает экзамен Козловская Т.Д.?:\nСколько человек сидят в аудитории ? \nМожно ли списать?\nСильно вопросами мучает ?"
72,30337,-58804998,1421227498,"Подскажите, пожалуйста, в клубе еще есть инструментальная группа, или она уже прекратила свое существование? анон"
73,30323,-58804998,1421208605,Как сдать историю Барминой и не продать душу дьяволу?
74,30322,-58804998,1421208589,"Скажите, на первом этаже могут распечатать документ 8 шрифтом? Или пошлют? Заренее спасибо"
75,30321,-58804998,1421207585,"Сессия в разгаре, и тут...\nБыло сложно..."
76,30307,-58804998,1421185441,"[3]Генератор крокодиловых слез. \nТакие парни обычно нравятся девушкам - высокий, плечистый, хамоватый. Смельчак в кругу своих друзей и дел слезных мастер, когда их нет. \nИтак, наш герой сдает экзамен, ему заслужено ставят 34, но он не согласен, хочет 45+, его лицо меняется и начинается инфернальный звездец. Голос становится щенячье-девчачий, лапки начинают дрожать в припадке и с трепетом в голосе: \""Не ставьте 34 пожалуйста, можно 45? У меня по всем другим предметам отлично, так стипендии не будет, меня ругать родители будут\"". Не буду разглагольствовать об его скулящей тираде и перейду к итогу. Его принижения не увенчались успехом. Преподаватель задал пару дополнительных вопросов, мальчик ничего не ответил и ушел домой под недоуменные взгляды однокурсников. \nБудте добрыми и смелыми независимо от ситуации. До завтра, Господа :)"
77,30306,-58804998,1421185407,"Если несложно, киньте номер Ивановой О.К, пожалуйста"
78,30297,-58804998,1421178217,Никто не продает или отдает аквариумного крабика?(аноним)
79,30294,-58804998,1421177010,Скажите пожалуйста во сколько завтра будет в университет Зайдефтер (англ.яз).  ? просто она сказала что вроде как она только 2 часа там будет а со скольки я не помню(
80,30276,-58804998,1421168709,"Можно ли пересдать экзамен не во втором семестре, а до 25 января? Или даже между другими экзаменами?"
81,30246,-58804998,1421161422,"Стипендия на сколько повышается ,если сдать экзамены на 5 все?"
82,30245,-58804998,1421161414,Сколько раз можно пересдавать экзамен?\nИ есть ли шанс вылететь( учась на платном)
83,30238,-58804998,1421160308,"Вопрос к ребятам из 3 общаги кто хочет погонять футбольца.\nИ суть вот в чем: кто желает по вечерам собираться? Не каждый вечер, конечно. Просто нас, кто обычно ходит, собирается в лучшем случае на 1.5 команды. И ходить не имеет смысла, т. к. нормально не поиграешь. В общем, добавляйтесь в друзья (или отпишитесь ниже), а дальше я уже вас в наш общий диалог приглашу) \nНе анонимно, соответственно)"
84,30230,-58804998,1421157164,"Уважаемые студенты)\nЧто значит \""реально ли списать?\""?)))\nВсе преподы видят, когда вы списываете)\nДа - да, абсолютно все, правда)\nЭто слишком хорошо видно, вы можете убедиться в этом просто сев за преподавательский стол)\nНо некоторые из них делают вид, что не замечают, ИБО осознают, что чем больше вы списываете, тем ценнее они, как специалисты =)"
85,30227,-58804998,1421155310,"Существует ли у нас заочка? Если да, есть ли бюджет? Интересуют информационные системы."
86,30224,-58804998,1421152250,часто в общежитии 8 отключают горячую воду??. Анон
87,30217,-58804998,1421140834,"Если сдал зачет не в срок, стипендия улетает?"
88,30216,-58804998,1421140801,"[2] Искусство? \n Живу я в общаге. Общага хоть и классное место, но со своими проблемами: гостевой режим, маленькая жилплощадь, нет ванн, общие туалеты. Акцентирую внимание на последней проблеме. У нас есть деятели, которые любят мазать говном по бачку и ободу унитаза, наверное ребята так самовыражаются. К счастью, талантов с каждым годом все меньше и меньше. Но, тем не менее, ребят, как вам это удается? Поделитесь схемой испражнения, я тоже хочу оставить свой след.\nPS Если серьезно, то прилагаю изображение готового к использованию туалета. Там все предельно понятно.\nДо завтра, господа :)"
89,30199,-58804998,1421096421,"Народец, в аудитории 242 в субботу кто-то забыл трикотажную кофту ярко-синего цвета. Вроде мужская, хотя не факт. Предположительно кто-то из групп ИДБ-14-15 или ИДБ-13-15, у которых там был экзамен. \nКофта лежит на столе при входе и терпеливо ждёт своего хозяина."
90,30185,-58804998,1421089355,"Вторая общага вы запарили уже,из-за вашего кулинарного гения чуть ли не каждый день пожарная тревога звучит,я чувствую сейчас в привычку войдёт и когда будет реальный пожар,на тревогу все болт положат,поэтому убедительная просьба:1)научитесь готовить,2)НАУЧИТЕСЬ СЛЕДИТЬ ЗА ПРОЦЕССОМ ГОТОВКИ ПИЩИ\n\nНу невозможно уже,накипело просто,я конечно извиняюсь за такой трактат,но если бы можно было матом ,всё бы уместилось в две строки"
91,30184,-58804998,1421089314,А в 8 общаге можно животных заводить ?? Анон
92,30173,-58804998,1421085228,"Ребят,как отдел кадров работает ? для студентов (часы приема и дни)"
93,30172,-58804998,1421085224,Азаза \nАнон
94,30171,-58804998,1421085215,"Когда Голова принимает долги, знает кто?"
95,30170,-58804998,1421085206,"У кого-то есть ответы на бжд в электронном формате?Очень буду благодарен ,если скинете."
96,30159,-58804998,1421075630,Завтра сдает кто нибудь экзамен у Гончаровой?
97,30155,-58804998,1421072494,К какому военкомату приписываются люди живущие в 3 общаге?
98,30154,-58804998,1421072474,"хей,народ:) поделитесь опытом) реально ли списать на экзамене у Елькина? и вообще с первого раза сдать?"
99,30153,-58804998,1421072141,"У кого есть ответы по физике \""эл и магнетизм\""?"
0,30138,-58804998,1421062255,"1 курс мто, кто посещал лекции александровича?)) Скиньте списать"
1,30127,-58804998,1421049566,"Есть ли у нас умеющие люди, которые могут помочь с видео монтажом? Желательно опытные. Есть небольшой заказ"
2,30111,-58804998,1421016983,"[1] Девушка и глупец. \nНа первом курсе мы писали кр по тригонометрии. Я сидел рядом со своей однокурсницей, которая вроде бы и понимала этот раздел математики, а вроде бы и нет. Девица долго писала что-то самостоятельно и, столкнувшись со сложным примером, решила обратиться ко мне. Пример был на три строчки. Она пристально изучила решение и сомнительно показала пальцем на замену sin^2(x) +cos^2(x) = 1. Прошептала, что это явно не верно и переделала пример на свой лад. Я было подумал, что на этом наши пути расходятся, но она до сих пор со мной учится и продолжает радовать такими курьезами. \nДо завтра, Господа :)"
3,30110,-58804998,1421016943,"8 общага, куплю ковер. Желаемый размер 2х2.5 метра. Комната 508. Не анонимно."
4,30109,-58804998,1421016936,"Экзамен у Карповой, 60 вопросов. Первый курс. Если есть у кого-нибудь ответы- поделитесь за шоколадку)))"
5,30108,-58804998,1421016927,"тварь с 8 общаги, которая в районе 22-00 нагло спи***ла у меня кондиционер для белья зайди в 430 , я тебе порошок тоже отдам"
6,30097,-58804998,1421007748,Как принимает экзамен по экологии Пустошная?
7,30082,-58804998,1420999278,Оля из ИДБ-13-13 когда появишься в институте? Я уже скучаю по твоей улыбке):D
8,30081,-58804998,1420999260,"Скажите, как принимает начать Гончарова"
9,30080,-58804998,1420999217,кто-нибудь заваливал экзамен у Головы?
10,30079,-58804998,1420999188,Кто-то сдавал БЖД(экзамен).Списать возможно?
11,30078,-58804998,1420999184,"Ребят, какая нибудь группа сдает во вторник экзамен по инженерной графике у Гончаровой?"
12,30077,-58804998,1420999178,Сложно ли сдавать Негримовской экзамен по начерту?
13,30061,-58804998,1420979337,"Кто сдавал вчера инжеграф Феофанову из ИДБ-14-01, отпишите, пожалуйста"
14,30058,-58804998,1420972904,"[0]Привет паблик! Очень посредственные посты у тебя. Это вина нас, твоих читателей.\nЯ решил посветить тебе серию постов. Буду публиковать раз в день какую-нибудь историю из своей студенческой жизни. Если в моих историях посетители подслушано узнают себя, прошу не обижаться, это лишь мое субъективное мнение. До завтра, Господа :)"
15,30056,-58804998,1420972809,Как Голова принимает экзамен?
16,30043,-58804998,1420923226,Скажите пжл Сосенушкину совсем сложно сдавать экзамен?наслышан что он жестко принимает ?
17,30042,-58804998,1420923218,"Пожалуйста,в паблик \""Подслушано в МГТУ \""Станкин\""\"" Очень милая девочка,1 курс фэм, сидела сегодня на экзамене по Микроэкономике у Закшевской, примерно с 11:30, сидела на предпоследней парте в среднем ряду.Я хотел познакомиться сразу,но решил,что лучше у Закшевской на экзамене не рисковать)) отзовись"
18,30041,-58804998,1420923196,"Когда в 8й общаге закончат ремонт в \""тренажерном зале\""?"
19,30040,-58804998,1420923184,"Ахтунг, в общаге сново начинают появляться клопы!!"
20,30031,-58804998,1420909581,Кто 15 числа сможет помочь на экзамене по инженерной.графике?
21,30026,-58804998,1420888570,"Ребяяяятаааа, когда Елисеева Ю.В (матлогика) принимать задолжности будет?"
22,30008,-58804998,1420840216,"Кто хочет \""поменяться общагами\"
23,29999,-58804998,1420835533,никто не знает номер Ревиной Марины Андреевной?
24,29998,-58804998,1420835522,"Ребята,хелп.Кто-нибудь может скинуть отчет по лабам по элтеху,нужен для образца."
25,29997,-58804998,1420835505,Как принимает экзамен Закшевская ?
26,29996,-58804998,1420827225,"ребята, 2 общага, может у когото есть акриловые краски, дайте на денек? не анон"
27,29988,-58804998,1420816328,"ребяят, подскажите пожалуйста, как принимает экзамен Алиев? к чему готовиться вообще и как марально настраиваться? есть шансы с первого раза ему сдать?"
28,29987,-58804998,1420816252,"Найдена социальная карта Стукова Александра Алексеевича, на карте указан ВУЗ СТАНКИН, если кто знает его пусть мне напишет (админ не анонимно плиз)"
29,29980,-58804998,1420793608,"8 общежитие, только что была найдена некоторая сумма денег. Чужого не нужно, верну владельцу. Просьба проявить честность; желающим наживиться на чужом несчастье просьба не беспокоить."
