,Post_ID,Text,Target
48427,20347,"ты не много на себя берешь? Оставь в покое ФЭМ, слабоумная тупица это ТЫ! Иди умничай на парах, какая тебе разница кто тут кого поздравляет? Эта группа твоя собственность!?может быть на мто и итс концентрация ТП меньше но ты скорее всего  и входишь в эту малую численность тупиц на итс!"
48428,20347," от имени Высшей школы экономики и от председателей конгресса азербайджанцев мира, награждаю тебя званием \"
48429,20347,рот бы свой закрыла !Знаю девушек с фэма  поумнее тебя!
48434,20347,о вашем социальном статусе мы все поняли по этой фотографии!
48437,20347,"Воооот это у фэма припекло, просто огромный зачетище Марье с Александрой, наверное весь фэм только их и обсуждает теперь, вон какое агростадо набежало 😆"
48439,20347,"Ахаха))) все хомячки сюда сбежались)) ну да, тип молодцы, командная работа все дела... Только это все равно не зарешало)"
48441,20347,Валить Туда откуда приехали? Ну хорошо😉 национальный вопрос?  Девушку поздравили от души! ! Марья все запорола!
48443,20347,"Сказал ж, впадлу читать. А вообще - поздравляйте в реале, че как задроты"
48445,20347,По твоей логике.Все задроты кто сидит в интернете! 😉 подбирай слова
48452,20329,Та же херня(
48454,20329,"4 курс вся группа без стипухи,кроме двоих"
48477,20312,"Мне кажется тебе просто заранее прислали 2,  а в следующем не перечислят"
48485,20311,"Только, видать, не знаешь масштабов 3 общаги\n"
48490,20279,за ним  уже выехали
48496,20203,ну такой если только в дар)
48503,20202,"У нас охуенное подслушано. Только у нас могут послать нахуй того, кого следует послать и только у нас ненавидят признавашки. Видели бы вы послушано ВШЭ.."
48504,20202,все любят признавашки)
48505,20202,просто мы технари и мы боимся вырожать свои эмоции)
48521,20199,Спалили беднягу
48529,20198,"К беременным норм, но только не смей рожать, мамочек не любит никто."
48539,20195,Как не хватает смайлика *фэйспалм*
48544,20195,вот заняться мне больше нечем
48554,20193,"Лопата, просто лопата"
48559,20190,эй-эй-эй! я сказала не так!)))
48562,20190,"Да ладно, я ж не в обиде)"
48569,20149,"Хочу, но мамка не разрешает ("
48570,20149,"да нет же,это мне нужен котенок)"
48573,20055,"Есть. Я тоже не пью, не курю, но уважаю других людей. Ну зачем оскорблять пьющих и курящих? Ты тоже не идеален, автор. Да и вообще, почему ты считаешь их какими-то плохими?"
48575,20055,"ну курящие портят мне здоровье, а алкоголики выбрали глупый путь, чисто мое мнение)"
48576,20055,никто же не курит прям рядом с тобой среди курящих)
48577,20055,"конечно, они за свое здоровье переживают)))"
48582,20055,Сразу вспонимают фразу Чехова.. но куряшие и пьющие тоже еще те сволочи)
48583,20055,я сволочь:з
48593,20055,"ну если ГОСы не заставили начать курить и пить, то первая сессия тем более)))"
48600,20036,"отбрось печаль,я могу акк в appstore тебе продать"
48601,20036,"ты мне c4 подгани спецом для гоблинов,ну ты понимаешь о чем я"
48605,20036,"нит,и отвечая на следующий вопрос,я не еврей"
48609,20035,"ты что, в интернете не сидишь? Позор"
48613,20035,Настя? я тоже тебя люблю ❤ :D
48623,20033,для парня ты подозрительно много знаешь про занятость мальчиков
48624,20033,"Подойди к нему и скажи так, ненавязчиво : я борща наварила, пошли ко мне, поиграем в гта 5, пожрем и пойдем ипацо. Он твой. И прям вне конкуренции)))"
48627,20033,"Ну вот, даже покинув нашу группу, ты все равно всех спалил :С"
48628,20033,"И кстати, ты написал меня первым. Это что-то значит, если учесть твою осведомленность о всех мальчиках ;D"
48640,19995,"правда? виноват. мне то ли Вьюнник, то ли куратор говорила, что не больше 4х. А может, это Александрович на ТПМП негодовал 😁"
48644,19994,ну тогда меня ждут проблемы и пора бы записываться к другому доктору😄
48646,19994,я типа из ФЭМа:D
48649,19994,Высокие парни - няши.
48652,19994,Больше растишку ешь и слушайся маму!
48658,19993,"Кажись знаю автора птсо, лол)\n"
48662,19981,угостил такой колой Вадима Борисовича - +10 к карме и семестровый оберег от белок
48663,19980,Больно дорого. Я свой на 32 GB за 20.000 отдаю х)
48665,19980,"6ка хуйней же получилась, вы че, окститесь, задроты."
48666,19980,"Мопед не мой, я просто разместил объяву"
48668,19980,За 19 с руками оторву
48675,19921,да?) а ты бухаешь?)
48676,19921,ну и норм) он у меня тихим станет))) эт я тебе как укротитель детишек 2 летних говорю))
48678,19921,"увидишь, тролль он никакой) просто малый, которому нечего делать ))"
48686,19921,"ахахах) все будет, о мистр тролль) схахах"
48687,19921,"не не троль ) поцаны меня называют Талибом ну или фара взрывай . а ты вот у нас походу гоблин;3 еще и зожовец , редкость большая ."
48690,19921,"нет, спасибо, я не хочу укрощать строптивых с твоими друзьяшками-пробеговцами. Еще и заставят эту футболку надеть, а я не хочу надевать футболки такие."
48691,19921,надо же кому то Родину-мать с колен поднимать)) не флудерам же станкиновским это делать))
48692,19921,за Русь водки нажрусь и с мужиком по***сь!
48693,19921,"сказал новоиспеченный станкиновский флудер, забавно 😊"
48694,19921,"эт еще цветочки, скоро будут ягодки да фрукты 😁"
48696,19921,"а ты богатырь? Спас красну девицу из лап Змея Горыныча? Нет. Ну вот. Тем более что мне твоя Русь, я так-то в РФ вырос -_-"
48697,19921,"но я и дураком с водкой себя не считаю, в отличии от некоторых 😀😀😊😊"
48698,19921,ну и конечно же без пруфов ты хуй простой (с)
48702,19921,Беспонтовые беседы не пойми кого...
48707,19921,Вот ето тут обсуждение
48709,19911,Нехрена (
48710,19910,А скок там дотации?
48726,19853,Пойти обратно и спросить где? что? как?
48730,19853,"Не ходи в институт, чтоб не спалиться"
48731,19853,Подорожник приложи
48736,19836,"Представь как она срет, верняк!"
48737,19836,Больше вопросительных знаков
48739,19836,"ты спрашиваешь , влюбился ли ты?оО"
48742,19836,короткая стрижка заебись)
48744,19836,"Ира, ты спалилась..."
48745,19836,"Коль ты пишешь сюда эту хрень, то придётся разлюбить Иру с короткой стрижкой"
48750,19834,Он так то на еблю рассчитывал :С
48751,19834,"Похвалили вуз,а ты взял и все испортил :("
48753,19834,"да тут скучно, 2-3 человека считают своим долгом \"
48756,19834,"ох... Сидят и нихера не делают, а только жалуются на тщетность бытия... И ждут, когда же все наладится(помрет препод\/помрет он\/работа напишет сама себя). Но у них это забавно выходит (но у них там еще и конкурс на публикацию нехилый, может это спасает) в отличие от местных тем типа \"
48764,19823,"Давай я тебе в лс кину, как буду сдавать?"
48767,19822,видимо я
48770,19801,Учитесь суки лучше
48772,19801,Но как же ветка французских ст?\nБатчат сам себя не прокачает!
48781,19801,"да я писал этому типу, ответа не былр"
48782,19801,Носовицкий негодует.
48783,19797,Давай мне)
48788,19796,Пусть знаки вешают)
48790,19742,Такая пойдет?
48793,19742,Только я с восьмой
48803,19719,врагу такого не пожелаешь.
48804,19719,"Вадим Борисович, залогиньтесь!"
48809,19719,я не понимаю в чем ванильность(( в многоточиях?
48811,19719,"я только педоту вижу, а ванильности нет( что за черт :("
48813,19719,"конечно. Вот например, лучше,что бы твой парень иногда курил на подоконнике, попивая кофе и думая о тебе, или был педиковатым?:)"
48817,19719,"это ты мне так говоришь, а самой наверное вся комната в постерах, а ночами влажные сны видишь, где только вы вдвоём ;)"
48819,19719,"я знаю все о тебе. Даже то,чего ты сама не знаешь :-р"
48841,19699,"Это не из-за стереотипов, а из-за того что ты просто тупой"
48849,19669,4-0 пздц
48852,19669,Лучше в фифу поиграть
48854,19669,"тебе смешно?)Сам-то за спам болеешь и еще такое говоришь?)Если,по твоим словам,ЦСКА-лучший из худших,то тогда где вообще твой спартак?)Смешно слышать такие слова от тебя,паренек)"
48856,19669,"пусть в жопе сидит,эт правильно"
48861,19669,с тобой все ясно.\
48862,19668,"Беги, парень, беги и не оборачивайся"
48871,19667,"А нам с одногруппницей СРОЧНО нужен топор,не найдётся ни у кого?"
48872,19667,Бензопила есть у кого?кровать хочу подпилить
48876,19663,препод по философии)))
48878,19663,"Совсем скучно тебе,Тём"
48887,19661,Пиши в ЛС
48891,19661,помогу с теормехом в вашем вузе
48896,19641,"Тебе дали бумажку вместо паспорта,вот там и написано)"
48902,19572,лааааах. Пошли в дотан :D
48906,19571,"да и когда в душу, тоже всем по фиг"
48907,19571,"лол, в какой общаге хоть?"
48910,19571,видать парень этот еще не выпустился)
48914,19570,"то неловкое чувство, когда твой коммент набрал больше лайков, чем сам пост."
48917,19523,"это про сауну с тёлками , где его спалили?"
48921,19522,-20? :DDDD\nнаркоман шоле?)
48929,19522,и не только ночью курят в туалетах) как не зайдешь вечно несет куревом
48945,19521,"да не,вставлял билайн,лте работал,хз вообщем"
48947,19520,"А максима МТОшника, никто не любит?("
48948,19519,Кто ведет?
48957,19519,Багдасаров политолог)
48958,19519,он философию ведёт
48959,19519,и действительно.. ведать про турецкие ковры он уже всё рассказал и от политологии перешёл на философию))
48961,19519,жалко на четвёртом курсе ничего не ведёт(
48966,19519,над ток как-то народ собрать)
48967,19519,создать новый пост тут же
48971,19519,"Всю, на аск залил) ждём когда опубликуют)"
48978,19518,Я не курю😄😳
48979,19518,Может просто анон тебя в курилке увидел?)
48982,19518,"А представь какого автору, он в тебя по уши втрескался (ты для него идеал и все дела) и тут он тебя видит в курилке.. и всё сказка разрушена..XD а что реально голос клёвый?)"
48983,19518,"ахаха жалко его, но у меня парень😄 \nПо мне так голос ни очень 😁"
49005,19457,"скорее ни с кем, лол"
49008,19456,все понял
49016,19454,"ООО, ты ещё много подобного увидишь, анон..."
49022,19428,уже дали ведь
49026,19427,Взяли девочку обосрали😔
49027,19427,на этом фоте нет. Ну а так милая жэ
49031,19423,запоздалое весеннее обострение)
49040,19414,нашли видать
49043,19400,Не все фемовцы тупые
49049,19400,"те фэмовцы, которые не тупые, учатся если и на ФЭМ, то не в станкине"
49052,19400,"Да. А что если я тебе скажу, что так можно делать"
49055,19400,"да нет же, на МТО, конечно, самые тормозные первокуры. Ты только сам подумай: тупят у аппарата, не знают, что и когда нажимать. А те, которые не тупые, выбрали тех. факультет, небось, чтобы окончательно не отстать от постоянного прогресса в области технологий для общепита, дабы не подохнуть с голода.\nПЫ.СЫ. сужу о других с твоего позволения, бро."
49056,19400,"а ну ок. Ты МТОшник, я так понимаю, раз настолько хорошо понимаешь их тонкую натуру?"
49057,19400,"Да, бро, я с МТО конечно же."
49061,19384,Тяжелые будни Вадима Борисовича.
49062,19384,"Рафаэль, просто уже не первый раз такое). Написано же, в очередной раз)"
49063,19384,"а, теперь понял)"
49065,19355,Скок долгов было?
49068,19355,"Всем пох, не?"
49070,19355,Отмечать то будешь?
49075,19353,"так,блять,идите и знакомьтесь ,че вы как в мудаки все пишите и пишите ,очко жим жим?"
49076,19353,"Просто технари боятся, что задавят девочку своим убер-интеллектом и она испугается, по этому им остается писать только тут)"
49077,19353,"не, просто фiм введет свои войска в самопровозглашённую интех\\мто республику"
49082,19353,"А где она кучеревая? (Риторический вопрос!) \nЯ видела девочку хз с какого фака, вот она была кучерявая и милее)"
49084,19353,"ээ... Нет, я просто не заметила кучерявых волос на ее голове. \n"
49085,19353,привет от кучерявой)
49090,19352,Альфа врывается
49092,19352,"Кури,бухай,нюхай\nЖизнь пройдёт как порнуха"
49093,19352,"Тебе не похуй курит ли девушка, с которой ты будешь ссать познакомиться и писать про которую будешь в подслушано"
49105,19351,"я понял,не дурак.Но это на твой вкус и цвет.Можешь не повторять."
49106,19334,Обязательно должен быть коммент \
49108,19334,"Чет перваки невнимательные, или глуповатые"
49109,19334,"они в ахуе от того, где оказались, по этому ищут что-либо прекрасное, что можно запомнить и успокоиться)"
49116,19279,запятые явно не твой конек :)
49117,19279,И чё с этого?)
49119,19279,"да ничо, стыдно, товарищ"
49123,19279,"Я с тобой на нормальном языке общался?! Я же тебя там не называю уе*бок, либо как-нибудь еще, поясни в чем же я дятел,? Сейчас каждый второй русский язык коверкает, ты еще скажи, что не разу не нарушал правил. Прежде, чем за другими следить, с собой разберись. Давай я жду аргументированного аргумента в, чем же я дятел"
49124,19279,то есть до этого я просто так писал? Абидна :(
49125,19279,"в лс пиши, тут не будем стену засорять"
49126,19279,"да сдался ты мне больно :)))\nЕсли до тебя не доходит, о чем с тобой говорить? :)"
49128,19279,Русский язык - это Цвитное)азаза
49132,19279,"И чта ты хатело сказить этауй хрению? Понимаешь, тут дело в том, что я как-бы поступал не в гуманитарный, так что всё, что касается запятых мне побоку. Я понимаю, если бы я там 7+7=1037 тогда да, а тут с этими экзаменами ты уже уходишь, вообще, в другую степь. Ты откуда знаешь, может я там по русскому баллов 40 набрал? И поц, какая разница где человек делает ошибку? Мы же тут с тобой за русский язык тянем, и ты раскидываешься тут всякими дятлами за маленькую погрешность в запятой. Смысл же я донес в том сообщении, и если ты не даун, то ты его прекрасно понял."
49133,19279,"короче, заебал. Ты все равно не поймешь, о чем тебе говорят. Если ты так обиделся на дятла, и ждешь чисто посанского разговора, в среду, в 12, возле 0409, буду тебя ждать, сладкий ;)"
49135,19279,"Еу еу мазафак, рамзы гонишь че ваще папутал да да? С корешами вычислим по айпи пизды дадим внатуре."
49136,19279,"»Прежде, чем за другими следить, с собой разберись. Давай я жду аргументированного аргумента в, чем же я дятел\n\n»аргументированного аргумента\n\nчёт как-то шняга шняжная вышла.\nЛол."
49139,19267,фiму слава!
49140,19267,хто не скачет тот технарь!
49143,19267,"Вадим Борисович приде, порядок наведе!"
49145,19256,"Вадим Борисович,  не ругайиесь плз.....\nКак же дети!?"
49147,19256,Вадим Борисович спалился 😆 😆 😂 😂 😂 !!!!
49154,19252,Потому что еда - это святое ☺️
49159,19252,тараканы богаты белком же!\nНаверное
49162,19251,"Вот да, заебали уже"
49163,19251,"Не лойс, когда курят наши милые девочки!!!!"
49167,19251,"как знаешь, мне нравится и ладно :-Р"
49170,19251,логика железная :D
49176,19251,Не переживай) не последняя днюшка)
49177,19250,Поискать в группе эдб 14 04. Хуев ты даун.
49178,19250,Бабы с короткой стрижкой. Это ужасно вообще
49182,19249,Рязанов вечен. Рязанов велик.
49186,19249,"хе-хе, он у нас в 2011 году вел. И был абсолютно такой же, как и на фото.\nА на кафедре фото вообще каких-то древних годов висит(-ело), и там он был абсолютно такой же..."
49192,19241,летнюю закрываю знаешь ли )
49195,19217,она просто сама староста и за своих сородичей переживает
49199,19217,"ну вот и не переживай тогда, дважды туда не попадают)) А перваки пусть не ноют, а прогу с матаном учат"
49203,19217,"Вон, только при мне чел перепоступал два раза на одну и туже кафедру)"
49208,19194,"Отодвинуть кровать от стены нахуй, под ножки положить контейнеры пищевые заполненные водой, проклеить швы обоев, матрас и всю хуйню потравить средствами от клопов, а потом написать у коменды заявление на дезинсекцию, молиться и ждать. \nP.S. Спать в одежде бесполезно, им похуй."
49211,19194,"Хз, я слава богу, не сталкивался с такой бедой)"
49215,19194,"а как понять, что они уже там?"
49216,19194,"Егор, когда на нем много маленьких пятнышек темных появляется."
49218,19194,при сдирании обоев заодно и познакомитесь)
49222,19194,Я их не вижу
49224,19192,Выучи -_-
49225,19192,Отсоси ему
49227,19192,"Тебе не кажется, что третье слово в твоём предложении и подразумевает взятку?"
49232,19189,Распечатать и повесить на видное место
49236,19188,"играю, бомбит только жестко"
49237,19188,взвод на 10-ах только как нибудь
49239,19188,"раки тупые,мрази все выходные с этими акциями 55 процентов,бесит"
49251,19149,"И что, не будет мужиков, которые смогут ей помочь?"
49253,19149,а я буду ждать фоток в инстаграмме. 😂
49262,19127,Вот! хоть кто то поддерживает атмосферу добра и веселья в этом паблике!)
49263,19126,Все мы когда-нибудь уходим...
49265,19126,Курить епта. Куда ж еще. Тут и гадать не надо.
49268,19092,Когда солнце встанет на западе и опустится на востоке
49275,19089,Ты не знаком со своими одногруппниками?
49277,19089,ну тогда иди:3
49285,19088,"Оценили те, кто её воровал."
49287,19076,"Это потому, что ты знаешь термин ИРЛ."
49288,19076,Даже собственный оператор не поздравил и mail.ru?
49290,19076,С Днем Рождения
49293,19051,"А, так ты басист. А откуда подруга тогда?"
49298,19028,Был бы Лол...
49299,19028,"когда назначат ответственно человека, будет и лол"
49306,19028,"Дмитрий Борисович, я вычислил вас."
49308,19028,лол не нужен
49309,19028,в смысле лол не нужен?
49317,18971,"Норм, чо... Вам разве в школе не повторяли много раз, что после 11класса начнётся взрослая жизнь и бла-бла-бла... Так это только цветочки! Дальше-хуже"
49323,18971,"Анон, ты еще не знаешь, на сколько эгоистичны люди вокруг тебя. Возьмешь вопрос\/тему - тебя увезут в лес или закопают."
49327,18971,Как будто рассуждаем о предательсве родины
49329,18971,И вообще делай добро и неси его в массы!)
49331,18971,да ладно ещё наглядятся страху) на сколько слышал Непринциву ещё не уволили))
49332,18971,"не было ее, но были эквиваленты похлеще"
49339,18971,а тебе лишь бы по-ехидничать!)
49340,18971,а тебе лишь бы вставить свои 5 копеек
49342,18968,"а номер аудитории можно? , анон не я."
49360,18965,"Когда научишься грамотно распределять свое время, ничтожество"
49366,18961,баян же... С креативом беда-таки))
49368,18961,Вот лови 😊 надеюсь этот студент твоя 2 половинка. Или как минимум нравиться 😊
49371,18944,"Пора привыкать, дружок"
49372,18944,Потому что Станкин не поддается логике
49374,18944,а ты смешной 😐😐😐
49377,18944,"Ты че,Дебил?!"
49385,18930,пошли лучше поиграем в Лол через полчасика
49389,18930,в голде сидишь?
49393,18930,Только вот удалила...
49394,18930,тут даже женскую пытались сколотить
49398,18930,"потому я хочу создать ещё команду по CS:GO или LoL, чтобы чуть что, дать бой :)"
49405,18930,я в первую доту откатал своё.
49415,18930,"нуууу, тут я буду чутка согласен. Бабки рубят от души..."
49420,18930,"братан, ну на рашке Алмаз - это как на Весте Сильвер 1-2"
49421,18930,"Я был на весте платиной 3, еле поднял алмаз на ру. Так что это пиздешь"
49422,18930,"я просто сам играл на рашке, но потом просто ушёл оттуда. Щас на EUWest тусую."
49425,18930,В лол можно сыграть
49433,18915,"Про детское говно оригинально, лойс тебе :3"
49437,18890,А че за роутер??
49439,18890,"не, ASUS DSL-N12U такой короче)"
49445,18867,Отсоси у тракториста
49446,18867,"По-моему, кое у кого проблемы с чувством юмора."
49453,18866,"Ага, врагов народа стало быть ходит вычисляет:))?? Ясно ясно,  так и запишем!! )"
49459,18864,"Ага, он там щас тоже сидит где-то, и такой - к черту белок а я сегодня в общаге студентку видел, живую прикинте!! И она такая как поперла на меня, но я не растерялся!! - сразу селфи со студенткой))!! И показывает такой эти фотки)!"
49462,18863,что за тренинги ..?
49469,18852,Шерлок Холмс обзавидовался б твоей дедукции
49470,18852,Нельзя было написать это говно в \
49477,18828,"Чет какая-то тухлая концовка. А где же кишки, мясо, кровь, групповуха и инцест?\nUPD: а, сорри, там продолжение еще"
49480,18828,"Тут человек свою жизнь, считай, рассказывает, а ты такая нехорошая, ругаешься на него =("
49483,18828,"Первый раз читаю человека, который знает имя своего препода...по физре)))"
49487,18815,"О боже, да всем насрать -.-"
49488,18815,"и ты тоже снимай, а то я с тобой что нибудь плохое сделаю"
49489,18815,фу таким быть
49497,18813,в октябре
49506,18761,"И одноуниверники есть еще, лол"
49509,18761,"Как же збс, когда время 2 часа ночи, а в твоей комнате 7 человек. А тебе к 1 паре"
49512,18761,прогони нахуй
49517,18760,"Баку.. Был там на киноночи. Качество кина говно, пардон за мой французский"
49532,18701,Катки в Лоле и доте всегда есть
49534,18701,я создал
49535,18701,"если ночной, то наше родное ск медведково\nВ Морозово спокойно не покатаешь, да и народа слишком много там"
49536,18701,а че лол с большой буквы то? Что за дискриминация?
49537,18701,потому что Лол
49546,18700,Возле нашего деканата висит объявление
49547,18700,"сегодня слышал, что сначала отчисляю с 4мя и больше, потом ниже"
49549,18700,"не ссы, эт ток мто касается"
49556,18653,Пишите в личку... а то мстя его будет страшна)))!!!
49562,18653,Он следит за твоей страницей с твоей же страницы.
49564,18653,мои 27 лайков к комменту про ноклу смотрят на тебя свысока
49565,18653,у меня где-то был достойный врыв тоже.
49566,18653,Со страницы админа этой группы.
49568,18632,Саня лол
49570,18632,"зачем тебе зеркало, ты всё равно ни куда не выходишь..."
49578,18632,тебе то зачем зеркало ?😂
49579,18632,Ты не знаешь зачем людям зеркало?
49586,18630,"Сука\nСириусли \nМои трустори никто не публикует, а нытьё перваков вызывает локальный баттхерт у быдло-коммюнити."
49589,18630,в принципе из истории Виктории складывается высказывание Александра.. Тоже трустори))
49591,18629,Что блять!?
49602,18563,Управление с геймпада или клавиатура?
49606,18563,На воротах я могу
49607,18563,"Колян, еще и в футбик катает)"
49610,18563,Я с радостью!!!!
49611,18563,"Я ученик каннаваро, защитник от бога, куда ехать?"
49614,18563,"Профессиональный футболист, нападающий ,но не вратарь )"
49618,18562,тебе просто завидно=3
49619,18562,"Подойди и познакомься, тряпка"
49622,18562,"А если по теме: на меня тоже часто смотрят, но я до сих пор один, так что сочувствую. Но мой тебе совет: ни в коем случае не подходи и не знакомься, просто жди."
49627,18562,"Ебни ведром и она твоя...\nДа бро, если совсем ссышь подойти найди в вк, это не тау сложно по сути если захотеть."
49628,18562,"Самец, обладающий собственной самкой, херни не посоветует \\m\/"
49633,18562,злой ты :(
49634,18562,"да нет, тебе показалось"
49636,18562,он не ответит тебе:D Но может все-таки Катя)
49638,18562,"ой,ошиблась,эта кудрявая тоже ничего"
49639,18562,надеюсь не рыжая? c:
49641,18562,"с тобой все хорошо, няш :3"
49643,18562,Че за вопрос??? Че за советы??? Пи...ц
49644,18562,"не о тебе речь, не в обиду сказано."
49650,18562,Меня даже туда не пускают:D
49651,18562,"знач все, забудь. Не хочет-не надо, придерживайся такой тактики"
49652,18562,так это твой пост?\nидиотская идея была писать в группу\nдаже даунская
49659,18543,"Даже обидно,сук 😒"
49661,18543,"Он вечно спит, а когда просыпается нервничает"
49663,18499,Ебанутая страна. В посте прямо апофеоз этой хуеты
49667,18498,Ленивые ска...
49670,18497,Написать ей в личку никак?)\nhttp:\/\/vk.com\/ezhevika.vika
49671,18497,"Да старост Вик дохера, лол"
49680,18484,"не, я же страшный, как война."
49687,18483,Чувствую демографический взрыв среди младших курсов 😆
49693,18481,замути серв норм
49696,18481,ты еще\nЗдесь? Едь в свой Суздаль:D
49708,18457,"Такие клоуны были бы интереснее, согласен)"
49715,18457,Тогда это дебилизм уже получится :)
49721,18457,забей все ок.)
49729,18442,так то МФТИ престижней
49734,18442,в Станкине всегда есть шанс напороться на препода типа \
49742,18421,Это тот же чувак что писал про нокию?
49743,18421,нет я про нокию не писал
49746,18402,Не видать 😆
49747,18402,Ну предположим я одна из них)
49752,18402,мужчина должен быть чуть страшнее обезьяны
49758,18402,"Да сейчас такие первокурсницы, , такие запросы,ух, похлеще будут ,чем старший курс)"
49759,18402,Много девчонок симпатичных. это у вас слишком запросы.
49764,18402,Я имел в виду запросы иного характера)
49770,18402,вот и правильно)
49771,18402,все поняли твои намёки 😄
49780,18400,Найдёшь — твой.\nhttp:\/\/vk.com\/wall-58804998_18315
49782,18399,Это как в к-оне?
49787,18394,"У нас один ходил на экзы в сланцах, шортах и майке-алкоголичке. Норм."
49793,18378,я с вами
49799,18348,Своим долгом считаю спросить: сколько жрет на сотку?)) 7-9?)
49805,18315,ну пусть купит на савке именно свой
49807,18302,"Я тут, родная, жду тебя весь день"
49810,18302,трусы мочишь
49813,18301,блять просто мутите и хер с этими комендами!!!!
49818,18300,"да не, бред какой-то"
49825,18236,русским не нужна Новороссия
49832,18125,А тебе сколько надо?
49834,18125,"аахах,надо было ж додуматься такое спросить,ахаха,красава)\/"
49836,18125,ну первое у меня язык не повернулся бы сказать
49837,18125,ахаха мне по барабану)
49838,18125,"Ну я типа, ваще огонь парень, дальше че?"
49845,18125,"Пиши, подруга. Я жду ;"
49848,18125,Сверху толпа пиз... Лжецов ;))))
49849,18125,"все равно тебе нихуя не светит, тыжуебок"
49853,18125,Не для вас наши пирожки росли\nТНН_БИЧ
49855,18125,Вы уже спрашивали такое и никто не ответил потом 😒
49856,18125,ну а что отвечать? \
49857,18125,"Надо отвечать патриотично! Все симпатичные, свободных мало, потому что симпатичные"
49858,18124,Коменда чтоли? 😀
49859,18124,Кавказец отзовись!!!!)))
49869,18122,"ахаха, забей)"
49874,18121,"что ты хотел сказать этим?смеются,спроси почему?не понравилось,реши вопрос,писать тут.как мне кажется,слишком глупо,лучше б к батюшке пошел(ла) и душу излил(а)а б ему"
49883,18121,у тебя в слове итак пробел лишний 😂
49884,18121,"а вы, товариСЧ, небось с ФЭМа?"
49892,18121,а ИГ?)
49893,18121,ой да ладно тебе
49894,18121,"пфф, изи 45 =)"
49897,18121,забудь матан как страшный сон)
49898,18121,кто вел то?
49903,18121,многое в своей жизни упустила
49904,18121,а зовут ее как ?
49906,18121,😂😂😂 жди-жди)
49907,18121,Петросян Наталия Семеновна
49908,18121,грамоте только на ФЭМе учат?
49914,18121,"То самое чувство, когда первый курс под предводительством Джона Сноу пытается всем доказать, что они в теме и шарят."
49916,18121,"если ты надеялся меня задеть каким-либо образом, то у тебя это очень даже не получилось. А твоей наивно возвышенной самооценки хочется посочувствовать.. И вообще у меня нет желания продолжать с тобой общение, ибо оно как минимум нудное.. Удачи тебе в твоих начинаниях."
49917,18121,"ЗАвышенной самооценкЕ? Прости если обидел, дядя."
49922,18121,твой факультет?
49925,18121,"от души надеюсь, что \"
49934,18121,"ты так и не ответила на вопрос про своего парня, так что нипазаву! 😆"
49936,18095,"воу воу, он у меня в комнате грязь собирает, у него семестровая чистка сейчас!!!"
49940,18094,"На пепел ку в выходные выйди, хватит тебе гитаристов"
49944,18092,Призраки епте.
49951,18091,"потому, что интех это сайт итс..."
49955,18091,хотелось бы тоже сайт для мто
49956,18091,та нахуя? Без него норм
49957,18091,У итс весь ГИТС!)
49962,18089,"АХАХАХАХАХАХАХХА, наивный:3"
49965,18089,"Просто альфа не раскрывает своей личности, оценивает, держит туз в рукаве..."
49966,18089,"но не очко обычно губит, а к 11 туз..."
49967,18089,"Короче тех, посаны! Вот пост о симпатичных свободных и бла-бла-бла  парнях работает, а для тян нужен иной подход)) \nПишем что-то тип \"
49968,18089,"анонимшик, нах тибе дивушка, если ты такой аутист сыкливый"
49969,18089,спалила контору
49970,18089,"То чувтво, когда коммент набрал больше лайков, чем запись:3"
49972,18089,да тут никто не был из самок и не будет)) наивный чтоль?)
49975,18089,потому что я тут только ради лулзлов)
49978,18034,"Блин, обломал перваками весь интерес от поиска по родному станкину!))"
49980,18034,Все-все. Уделал))
49981,18034,"ничего, ещё ИГ-3 есть ;)"
49993,17980,"Заберите у неё эти яблоки, пожалуйста. А то она всем мозги проест"
49994,17980,"Не смешно. Я их есть уже не могу, а выкидывать жалко. ТЫ ЖЕ НЕ СОГЛАСИЛСЯ ЗАБРАТЬ!😒"
49995,17980,Замути компот
49996,17980,Фу :(\nНе люблю их
50009,17980,и к тебе я тоже зайду)
50023,17962,Я злой и ужасный зеленый первак - я в третьем курсе знаю толк 😂 😂 😂
50025,17962,сами вы большие и тупые:с
50026,17962,Я не тупой :(
50028,17962,"Хе, понял"
50032,17962,"Ну другой ссылки точно не дам :D \nСайты пока не писал, извиняй"
50037,17962,"не могу, я большой тупой первак :С"
50038,17962,типичный луркоёб. Что с него взять.
50040,17962,"можешь пойти нахуй, например."
50042,17962,Двач филиал мдк? ЛОЛ! Скорее уж наоброт
